I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
16,-48,-48,0,16,-48,-64,-48,-48,-32,-48,-16
16,-48,-48,0,16,-48,-64,-48,-48,-32,-48,-16
16,-48,-48,0,16,-48,-64,-48,-48,-32,-48,-16
16,-48,-48,0,16,-48,-64,-48,-48,-32,-48,-16
0,-64,-64,0,16,-64,-64,-64,-64,-48,-64,-32
0,-64,-64,0,16,-64,-64,-64,-64,-48,-64,-32
0,-80,-80,0,16,-80,-64,-80,-80,-64,-80,-48
0,-80,-80,16,16,-80,-64,-80,-80,-64,-80,-48
0,-96,-96,16,16,-96,-64,-80,-80,-80,-80,-64
0,-96,-96,16,16,-96,-64,-80,-80,-80,-80,-64
0,-112,-96,16,16,-96,-64,-80,-80,-80,-80,-64
0,-112,-96,32,32,-96,-64,-80,-80,-80,-80,-64
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-144,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-144,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-144,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-144,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-144,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-112,32,32,-112,-64,-80,-80,-80,-96,-80
0,-128,-96,32,32,-96,-48,-64,-80,-80,-96,-64
0,-128,-96,32,16,-96,-48,-64,-80,-80,-96,-64
0,-128,-96,32,16,-96,-48,-64,-80,-80,-96,-64
0,-128,-96,32,16,-96,-48,-64,-80,-80,-96,-64
0,-112,-96,32,16,-96,-48,-64,-80,-80,-96,-64
0,-112,-96,32,16,-96,-48,-64,-80,-80,-96,-64
0,-96,-96,32,16,-96,-48,-64,-80,-80,-80,-64
0,-96,-96,32,16,-96,-48,-64,-80,-80,-80,-64
0,-80,-80,32,16,-80,-48,-64,-64,-64,-64,-48
0,-80,-80,16,0,-80,-48,-64,-64,-64,-64,-48
0,-64,-64,16,0,-64,-48,-64,-64,-48,-48,-48
0,-64,-64,16,0,-64,-48,-64,-64,-48,-48,-48
0,-48,-48,16,0,-48,-32,-48,-48,-32,-32,-32
0,-48,-48,0,-16,-48,-32,-48,-48,-32,-32,-32
0,-32,-32,0,-16,-32,-32,-48,-32,-16,-16,-16
0,-16,-32,0,-16,-32,-32,-48,-32,-16,-16,-16
0,0,-16,0,-16,-16,-32,-32,-16,0,0,0
0,0,-16,-16,-32,-16,-32,-32,-16,0,0,0
0,16,0,-16,-32,0,-32,-16,0,16,16,16
0,32,32,-32,-32,32,-16,16,16,32,32,32
0,32,32,-48,-32,32,-16,16,16,32,32,32
0,48,48,-48,-32,48,-16,32,32,48,48,48
0,64,48,-64,-32,48,-16,48,48,64,64,48
16,80,64,-64,-32,64,0,64,64,80,80,64
16,80,64,-80,-48,64,0,64,64,80,80,64
16,96,64,-80,-48,80,0,80,80,96,96,80
16,112,64,-96,-48,96,0,96,96,96,96,80
32,128,80,-96,-48,112,16,112,112,112,112,96
32,144,80,-112,-48,112,16,128,128,128,128,96
48,160,96,-128,-48,128,32,144,144,144,144,112
64,176,96,-144,-48,128,32,160,160,160,160,128
80,208,112,-144,-32,144,48,176,176,176,176,144
80,224,112,-160,-48,160,48,208,192,208,192,160
96,240,128,-176,-48,176,64,240,224,240,224,192
96,256,144,-192,-48,192,80,272,240,272,256,208
112,288,160,-208,-48,224,96,304,272,304,288,240
112,320,176,-240,-64,240,96,336,304,336,320,272
128,352,208,-256,-64,272,112,368,352,384,368,304
128,384,224,-272,-64,288,128,400,384,416,416,336
144,416,256,-288,-64,320,144,448,432,464,464,384
144,448,288,-320,-96,368,160,496,480,512,528,416
144,496,336,-352,-112,416,176,544,544,576,592,464
144,544,384,-384,-144,464,192,592,592,624,656,512
160,592,432,-400,-160,512,224,640,656,688,720,560
144,640,496,-432,-208,576,240,704,720,768,784,608
144,704,560,-448,-240,640,272,768,800,848,864,656
128,768,624,-480,-272,704,304,832,880,928,944,704
128,832,688,-496,-304,768,336,896,960,1008,1024,752
112,880,752,-528,-352,832,368,960,1040,1088,1104,768
96,944,832,-544,-384,896,400,1024,1120,1168,1184,784
80,992,896,-560,-432,960,432,1088,1200,1248,1264,800
64,1056,976,-576,-464,1024,464,1152,1280,1344,1360,832
32,1104,1040,-608,-512,1072,480,1216,1360,1424,1440,816
16,1168,1120,-624,-560,1136,512,1280,1440,1504,1520,816
0,1216,1200,-640,-608,1200,544,1344,1520,1584,1600,800
-16,1280,1280,-656,-656,1264,576,1408,1600,1680,1680,800
-32,1264,1280,-656,-672,1264,592,1424,1616,1664,1632,720
-48,1264,1280,-640,-688,1264,608,1456,1632,1664,1600,656
-64,1248,1280,-624,-704,1264,624,1472,1648,1664,1568,592
-64,1248,1296,-608,-704,1264,640,1504,1664,1664,1536,528
-80,1168,1216,-576,-672,1184,640,1472,1600,1552,1376,400
-96,1008,1088,-496,-608,1040,640,1440,1472,1360,1088,160
-96,944,1024,-448,-576,976,640,1424,1408,1264,944,48
-96,880,960,-416,-560,912,624,1360,1312,1168,832,-16
-96,816,896,-384,-528,848,624,1296,1232,1072,736,-64
-96,752,832,-352,-496,784,624,1232,1152,976,624,-112
-96,688,784,-320,-464,720,624,1168,1072,880,528,-160
-96,640,736,-304,-448,672,608,1072,976,784,464,-160
-96,592,688,-272,-416,624,592,976,880,704,400,-160
-96,544,640,-240,-400,576,576,880,784,624,336,-160
-96,496,592,-208,-368,528,576,800,688,544,288,-144
-96,432,528,-192,-352,464,544,704,608,464,240,-144
-96,384,480,-160,-320,416,512,624,528,400,192,-144
-96,336,432,-144,-288,368,480,544,448,336,144,-144
-96,288,384,-112,-256,320,464,464,384,272,112,-144
-96,224,320,-96,-224,256,416,384,320,208,80,-144
-96,176,256,-64,-192,192,384,320,256,160,48,-144
-96,112,192,-48,-160,128,336,256,192,112,16,-144
-80,64,128,-16,-128,80,304,192,144,64,-16,-144
-80,32,96,-16,-112,48,256,160,112,32,-32,-144
-80,16,64,0,-96,32,224,128,80,16,-32,-144
-80,-16,32,16,-80,0,192,96,48,0,-48,-144
-64,-32,16,32,-48,-16,160,80,16,-16,-48,-128
-64,-32,16,16,-48,-16,128,80,16,-16,-48,-128
-48,-16,16,16,-48,-16,112,80,16,0,-48,-112
-48,-16,16,0,-48,-16,80,80,16,0,-48,-96
-32,0,32,0,-48,0,64,80,16,16,-32,-80
-32,0,16,0,-48,0,48,64,0,0,-32,-80
-32,0,16,0,-48,0,32,48,0,0,-32,-80
-32,0,0,0,-48,0,16,32,0,-16,-32,-80
-16,0,0,0,-32,0,16,32,0,-16,-32,-64
-32,-16,-16,0,-32,-16,0,16,-16,-32,-48,-64
-32,-16,-16,0,-32,-16,0,0,-16,-32,-48,-64
-32,-32,-32,0,-32,-32,0,-16,-32,-48,-64,-64
-32,-32,-32,16,-16,-32,0,-16,-32,-48,-64,-64
-32,-48,-48,16,-16,-48,-16,-32,-48,-48,-64,-64
-32,-48,-48,16,-16,-48,-16,-32,-48,-48,-64,-64
-32,-64,-48,16,-16,-64,-16,-48,-64,-48,-64,-64
-32,-64,-48,32,0,-64,-16,-48,-64,-48,-64,-48
-32,-64,-64,32,0,-64,-32,-64,-64,-64,-64,-48
-32,-64,-64,32,0,-64,-32,-64,-64,-64,-64,-48
-32,-64,-64,32,0,-64,-48,-64,-64,-64,-64,-48
-16,-64,-64,32,0,-64,-48,-64,-64,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
0,-64,-64,16,16,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-64,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,16,0,-64,-64,-80,-80,-64,-80,-48
-16,-64,-64,32,0,-64,-64,-80,-80,-64,-80,-48
