I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-32,-32,-16,-16,-32,-16,-32,-64,-64,-64,-48,0
-32,-32,-16,-16,-32,-16,-32,-64,-64,-64,-48,0
-32,-32,-16,-16,-32,-16,-32,-64,-64,-64,-48,0
-32,-16,-16,-16,-32,-16,-32,-64,-64,-64,-48,0
-32,-16,-16,-32,-32,-16,-48,-80,-64,-64,-48,0
-32,-16,-16,-32,-32,-16,-48,-80,-64,-64,-48,0
-32,-16,-16,-32,-32,-16,-48,-80,-64,-64,-48,0
-32,0,0,-32,-32,0,-48,-80,-64,-48,-32,0
-32,0,0,-48,-32,0,-48,-80,-64,-48,-32,0
-32,0,0,-48,-32,0,-48,-80,-64,-48,-32,0
-32,0,0,-48,-32,0,-48,-80,-64,-48,-32,0
-16,0,0,-48,-32,16,-48,-80,-64,-48,-32,16
-16,0,0,-48,-32,0,-48,-80,-80,-64,-48,16
-16,0,0,-48,-32,0,-48,-80,-80,-64,-48,16
-16,0,0,-48,-32,0,-48,-80,-80,-64,-48,16
0,0,0,-48,-32,0,-48,-80,-80,-64,-48,16
0,0,-16,-48,-32,0,-48,-80,-80,-64,-48,16
0,0,-16,-48,-32,0,-48,-80,-80,-64,-48,16
0,0,-32,-48,-32,0,-48,-80,-80,-64,-48,16
0,0,-32,-48,-16,0,-48,-80,-80,-64,-48,16
-16,-16,-48,-48,-16,-16,-48,-96,-96,-80,-64,0
-16,-16,-48,-48,-16,-16,-48,-96,-96,-80,-64,0
-16,-16,-48,-48,-16,-16,-48,-96,-96,-80,-64,0
-16,-16,-48,-32,0,-16,-48,-96,-96,-80,-64,0
-32,-32,-48,-32,0,-32,-48,-112,-112,-80,-64,-16
-32,-32,-48,-16,0,-32,-48,-112,-112,-80,-64,-16
-32,-48,-48,-16,0,-48,-48,-112,-112,-80,-64,-32
-32,-48,-48,0,0,-48,-48,-112,-112,-80,-64,-32
-48,-64,-64,0,0,-64,-48,-112,-112,-96,-80,-48
-48,-64,-64,0,0,-64,-48,-112,-112,-96,-80,-48
-48,-80,-64,0,0,-64,-48,-112,-112,-96,-80,-48
-48,-80,-64,16,0,-64,-48,-112,-112,-96,-80,-48
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,16,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-80,-48,-112,-128,-112,-80,-48
-48,-80,-64,32,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-80,-64,16,0,-64,-48,-112,-128,-112,-64,-32
-48,-64,-48,16,0,-64,-48,-112,-112,-112,-64,-32
-48,-64,-48,0,0,-64,-48,-112,-112,-112,-64,-32
-48,-64,-48,0,0,-64,-48,-96,-96,-96,-64,-32
-48,-64,-48,0,0,-64,-48,-96,-96,-96,-64,-32
-32,-48,-48,0,0,-48,-48,-80,-80,-80,-64,-32
-32,-48,-64,0,0,-64,-48,-80,-80,-80,-64,-48
-32,-48,-64,0,0,-64,-48,-64,-64,-80,-64,-48
-32,-48,-64,0,0,-64,-48,-64,-64,-80,-64,-48
-16,-48,-64,0,0,-64,-32,-48,-48,-64,-48,-48
-16,-64,-80,0,0,-80,-32,-32,-48,-64,-48,-64
0,-64,-96,0,16,-80,-16,-16,-32,-64,-48,-64
0,-80,-112,0,16,-96,-16,0,-16,-64,-48,-64
16,-80,-112,0,32,-96,0,16,0,-48,-48,-64
16,-96,-128,0,32,-112,16,48,16,-48,-48,-80
16,-112,-144,0,48,-128,32,80,32,-32,-48,-96
16,-128,-160,0,48,-144,48,112,48,-16,-48,-112
32,-128,-160,0,64,-144,64,144,80,0,-48,-112
32,-128,-176,0,64,-160,80,208,112,16,-48,-128
32,-128,-192,0,80,-160,112,272,160,48,-48,-128
32,-128,-208,0,96,-176,128,336,192,64,-48,-144
48,-128,-208,0,112,-176,160,416,240,96,-32,-144
64,-112,-208,-32,112,-160,160,464,288,144,0,-144
96,-80,-208,-48,128,-144,176,512,336,192,32,-128
112,-64,-208,-80,128,-128,192,560,384,240,64,-128
144,-32,-192,-96,144,-112,208,608,448,288,96,-112
176,16,-176,-144,144,-80,192,592,480,352,144,-96
208,64,-160,-192,160,-48,176,576,512,416,208,-64
240,112,-144,-240,176,-16,160,560,544,480,256,-32
272,160,-128,-272,192,16,160,544,592,560,320,0
272,176,-112,-288,176,32,128,464,560,576,336,16
272,224,-80,-320,144,80,64,336,512,608,384,48
272,256,-48,-320,144,112,48,272,496,624,416,80
224,224,-32,-288,96,112,16,176,416,576,384,64
