I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-16,-80,-80,16,16,-64,0,-64,-48,-64,-48,-64
-16,-80,-80,16,16,-64,0,-64,-48,-64,-48,-64
-16,-80,-80,16,16,-64,0,-64,-48,-64,-48,-64
-16,-64,-64,16,16,-64,16,-48,-32,-48,-32,-48
-16,-64,-64,0,16,-64,16,-48,-32,-48,-32,-48
-16,-64,-64,0,16,-64,16,-48,-32,-48,-32,-48
-16,-64,-64,0,16,-64,16,-48,-32,-48,-32,-48
0,-48,-48,0,16,-48,16,-32,-16,-32,-32,-32
0,-48,-48,-16,16,-48,0,-32,-16,-32,-32,-32
0,-32,-48,-16,16,-48,0,-32,-16,-32,-32,-32
0,-32,-48,-16,16,-48,0,-32,-16,-32,-32,-32
16,-16,-48,-16,16,-32,0,-32,-16,-32,-32,-32
16,-16,-48,-32,16,-32,-16,-48,-16,-32,-32,-32
16,-16,-48,-32,16,-32,-16,-48,-16,-32,-32,-32
16,-16,-48,-32,16,-32,-16,-48,-16,-32,-32,-32
16,-16,-48,-32,16,-32,-16,-48,-16,-32,-16,-32
16,-32,-48,-32,16,-48,-32,-48,-32,-32,-16,-32
16,-32,-48,-32,16,-48,-32,-48,-32,-32,-16,-32
16,-32,-48,-32,16,-48,-32,-48,-32,-32,-16,-32
16,-32,-48,-16,16,-48,-32,-48,-32,-32,-16,-32
0,-48,-48,-16,16,-48,-48,-64,-32,-48,-32,-32
0,-48,-48,-16,16,-48,-48,-64,-32,-48,-32,-32
0,-48,-48,-16,16,-48,-48,-64,-32,-48,-32,-32
0,-48,-48,0,16,-48,-48,-64,-32,-48,-32,-32
-16,-64,-64,0,16,-64,-48,-64,-48,-48,-32,-48
-16,-64,-64,0,16,-64,-48,-64,-48,-48,-32,-48
-16,-64,-64,0,16,-64,-48,-64,-48,-48,-32,-48
-16,-64,-64,16,16,-64,-48,-64,-48,-48,-32,-48
-16,-80,-80,16,16,-80,-48,-80,-64,-64,-48,-64
-16,-80,-80,16,16,-80,-48,-80,-64,-64,-48,-64
-16,-96,-80,16,16,-80,-48,-80,-64,-64,-48,-64
-16,-96,-80,32,16,-80,-32,-80,-64,-64,-48,-64
-32,-112,-96,32,16,-96,-48,-80,-80,-80,-64,-80
-32,-112,-96,32,16,-96,-48,-80,-80,-80,-64,-80
-32,-112,-96,32,16,-96,-48,-80,-80,-80,-64,-80
-32,-112,-96,48,32,-96,-48,-80,-80,-80,-64,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-128,-112,48,32,-112,-48,-96,-96,-96,-80,-80
-32,-112,-96,48,32,-112,-48,-96,-80,-96,-80,-80
-32,-112,-96,32,16,-112,-48,-96,-80,-96,-80,-80
-32,-112,-96,32,16,-112,-48,-96,-64,-80,-80,-80
-32,-112,-96,32,16,-112,-48,-96,-64,-80,-80,-80
-32,-96,-80,32,16,-96,-32,-80,-48,-64,-64,-64
-32,-96,-80,32,0,-96,-32,-80,-48,-64,-64,-64
-32,-96,-80,32,0,-96,-16,-64,-32,-48,-48,-64
-32,-96,-80,32,0,-96,-16,-48,-32,-48,-48,-64
-32,-80,-64,32,0,-80,0,-32,-16,-32,-32,-64
-32,-80,-64,16,0,-80,0,-16,-16,-32,-32,-64
-32,-80,-64,16,0,-80,16,0,0,-16,-32,-64
-32,-80,-64,16,0,-80,16,16,0,-16,-32,-64
-16,-64,-64,16,0,-64,32,32,16,0,-16,-64
-16,-64,-64,0,0,-64,64,64,48,16,-16,-80
-16,-48,-64,0,0,-64,96,112,80,48,0,-80
-16,-48,-64,0,0,-64,128,144,112,80,16,-80
0,-32,-64,0,16,-48,160,192,160,112,32,-80
0,-16,-48,-16,0,-32,192,256,224,160,48,-80
0,0,-32,-32,0,-16,240,320,304,208,80,-80
0,16,-16,-48,0,0,288,384,368,256,112,-80
16,32,0,-48,0,16,336,464,448,320,144,-64
32,112,48,-112,-16,80,304,496,464,384,224,-32
64,192,96,-160,-32,144,272,528,480,448,320,16
80,272,144,-208,-48,208,240,560,496,512,400,64
112,352,208,-256,-64,272,224,592,528,576,496,112
144,496,320,-352,-96,400,112,576,496,656,656,208
192,640,432,-448,-128,528,16,576,464,752,816,304
240,784,544,-544,-160,656,-80,560,432,832,976,400
288,944,656,-640,-192,800,-176,560,400,928,1136,512
272,976,704,-672,-224,848,-224,512,352,944,1184,544
272,1024,752,-688,-256,896,-272,480,320,976,1232,576
