I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,-48,-80,0,16,-48,-64,-80,-144,-128,-80,-32
0,-48,-80,0,16,-48,-64,-80,-144,-128,-80,-32
0,-64,-80,0,16,-64,-64,-80,-144,-128,-80,-32
0,-64,-80,0,16,-64,-64,-80,-144,-128,-80,-32
-16,-64,-80,0,16,-64,-64,-80,-160,-144,-96,-48
-16,-64,-80,0,16,-64,-64,-80,-160,-144,-96,-48
-16,-64,-80,0,16,-64,-64,-80,-160,-144,-96,-48
-16,-64,-80,16,16,-64,-64,-80,-160,-144,-96,-48
-32,-80,-80,16,16,-80,-80,-80,-160,-144,-112,-48
-32,-80,-80,16,16,-80,-80,-80,-160,-144,-112,-48
-32,-80,-80,16,16,-80,-80,-80,-160,-144,-112,-48
-32,-80,-80,16,16,-80,-80,-80,-160,-144,-112,-48
-48,-96,-96,16,16,-96,-80,-96,-176,-160,-128,-64
-48,-96,-96,16,16,-96,-80,-96,-176,-160,-128,-64
-48,-96,-96,16,16,-96,-80,-96,-176,-160,-128,-64
-48,-96,-96,32,16,-96,-80,-96,-176,-160,-128,-64
-48,-112,-112,32,16,-112,-80,-112,-192,-176,-128,-64
-48,-112,-112,48,16,-112,-80,-112,-192,-176,-128,-64
-48,-128,-112,48,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,64,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,64,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,64,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,64,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,64,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,48,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,48,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-112,48,16,-112,-80,-128,-192,-192,-128,-64
-48,-128,-96,48,16,-96,-80,-128,-192,-176,-128,-64
-48,-128,-96,48,0,-96,-80,-128,-192,-176,-128,-64
-48,-128,-96,48,0,-96,-64,-112,-176,-160,-128,-64
-48,-128,-96,48,0,-96,-64,-112,-176,-160,-128,-64
-48,-112,-80,48,0,-80,-48,-96,-160,-144,-112,-48
-48,-112,-80,48,0,-80,-48,-96,-160,-144,-112,-48
-48,-112,-80,48,0,-80,-32,-80,-144,-128,-96,-48
-48,-112,-80,48,0,-80,-32,-80,-128,-128,-96,-48
-48,-96,-80,48,0,-80,-16,-64,-112,-112,-80,-48
-48,-96,-80,32,0,-80,-16,-64,-112,-112,-80,-48
-48,-96,-80,32,0,-80,0,-48,-96,-96,-80,-48
-48,-96,-80,32,0,-80,0,-32,-80,-80,-80,-48
-48,-80,-64,32,0,-64,16,-16,-64,-64,-64,-48
-48,-80,-64,32,0,-64,16,0,-64,-64,-64,-48
-48,-80,-64,32,0,-64,32,16,-48,-48,-64,-48
-48,-80,-64,32,0,-64,48,48,-16,-32,-48,-48
-48,-80,-80,16,0,-64,48,64,-16,-32,-48,-48
-32,-80,-80,16,0,-64,64,80,0,-16,-48,-48
