I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-16,-80,-80,0,0,-80,-32,-48,-64,-64,-64,-48
-16,-80,-80,0,0,-80,-32,-48,-64,-64,-64,-48
-16,-80,-80,0,0,-80,-32,-48,-64,-64,-64,-48
-16,-64,-64,0,0,-64,-32,-32,-48,-64,-64,-32
-16,-64,-64,0,0,-64,-48,-48,-48,-64,-64,-32
-16,-64,-64,0,0,-64,-48,-48,-48,-64,-64,-32
-16,-64,-64,0,0,-64,-48,-48,-48,-64,-64,-32
-16,-48,-64,0,0,-48,-48,-48,-48,-64,-48,-32
-16,-48,-64,-16,0,-48,-48,-48,-48,-64,-48,-32
-16,-48,-64,-16,0,-48,-48,-48,-48,-64,-48,-32
-16,-48,-64,-32,0,-48,-48,-48,-48,-64,-48,-32
0,-48,-64,-32,0,-48,-48,-48,-48,-64,-48,-16
0,-48,-64,-32,0,-64,-48,-48,-64,-64,-48,-16
0,-48,-64,-32,0,-64,-48,-48,-64,-64,-48,-16
0,-48,-64,-32,0,-64,-48,-48,-64,-64,-48,-16
16,-48,-64,-32,16,-64,-48,-48,-64,-64,-48,-16
0,-48,-64,-32,16,-64,-48,-48,-80,-64,-48,-16
0,-48,-64,-32,16,-64,-48,-48,-80,-64,-48,-16
0,-48,-64,-32,16,-64,-48,-48,-80,-64,-48,-16
0,-48,-64,-16,16,-64,-48,-48,-80,-64,-48,-16
0,-64,-80,-16,16,-64,-48,-48,-80,-80,-64,-16
0,-64,-80,-16,16,-64,-48,-48,-80,-80,-64,-16
0,-64,-80,-16,16,-64,-48,-48,-80,-80,-64,-16
0,-64,-80,0,16,-64,-48,-48,-80,-80,-64,-16
0,-64,-80,0,16,-80,-48,-48,-80,-80,-64,-32
0,-64,-80,0,16,-80,-48,-48,-80,-80,-64,-32
0,-64,-80,0,16,-80,-48,-48,-80,-80,-64,-32
0,-64,-80,0,16,-80,-48,-48,-64,-80,-64,-32
-16,-80,-96,0,16,-80,-48,-48,-80,-80,-64,-48
-16,-80,-96,0,16,-80,-48,-48,-80,-80,-64,-48
-16,-80,-96,0,16,-80,-48,-48,-80,-80,-64,-48
-16,-80,-96,0,16,-80,-32,-48,-80,-80,-64,-48
-32,-96,-112,0,16,-96,-32,-48,-80,-96,-80,-48
-32,-96,-112,0,16,-96,-32,-48,-80,-96,-80,-48
-32,-112,-112,0,16,-112,-32,-48,-80,-112,-80,-48
-32,-112,-112,16,16,-112,-32,-48,-80,-112,-80,-48
-32,-128,-128,16,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,16,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,16,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-144,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-16,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-32,-48,-96,-112,-96,-64
-32,-128,-128,32,16,-128,-32,-48,-80,-96,-80,-64
-48,-128,-128,16,0,-128,-32,-48,-80,-96,-80,-64
-48,-112,-112,16,0,-112,-32,-48,-80,-96,-80,-64
-48,-112,-112,16,0,-112,-32,-48,-80,-96,-80,-64
-48,-96,-96,16,0,-96,-32,-48,-64,-80,-80,-48
-48,-96,-96,16,-16,-96,-32,-48,-64,-80,-80,-48
-48,-80,-80,16,-16,-80,-16,-32,-48,-64,-64,-48
-48,-80,-64,16,-16,-80,-16,-32,-48,-64,-64,-48
-48,-64,-48,16,-16,-64,0,-16,-32,-48,-48,-48
-64,-64,-48,0,-32,-64,16,0,-16,-32,-48,-48
-64,-48,-32,0,-32,-48,32,16,0,-16,-48,-48
-64,-48,-16,0,-48,-32,48,32,16,0,-48,-48
-64,-32,0,0,-48,-16,64,48,48,16,-32,-48
-64,-32,16,-16,-64,0,80,80,80,32,-16,-48
-64,-16,32,-16,-64,16,96,112,112,64,0,-48
-64,0,48,-16,-80,32,112,144,144,96,16,-48
-64,16,64,-16,-80,48,144,176,192,128,32,-48
-64,80,112,-64,-112,112,144,192,256,208,96,-16
-48,160,176,-112,-128,176,144,224,320,288,176,32
-32,224,240,-160,-160,240,144,256,384,368,240,64
-16,304,304,-192,-176,304,160,288,464,464,320,112
0,448,416,-288,-224,432,128,288,576,608,464,208
32,608,544,-368,-272,576,112,304,688,768,608,304
64,752,672,-464,-320,704,80,304,800,928,752,400
96,912,800,-544,-368,848,64,320,928,1088,912,496
96,960,848,-576,-400,896,32,272,928,1136,960,528
96,1024,896,-608,-416,944,0,240,944,1200,1024,576
96,1072,944,-640,-432,992,-32,192,944,1264,1072,608
