I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-80,-48,16,0,-64,-16,48,-80,-112,-80,-48,-32
-80,-48,16,0,-64,-16,48,-80,-112,-80,-48,-32
-80,-48,16,0,-64,-16,48,-80,-112,-80,-48,-32
-80,-48,16,16,-64,0,48,-80,-96,-80,-48,-16
-80,-48,16,0,-64,0,48,-80,-96,-80,-48,-16
-80,-48,16,0,-64,0,48,-80,-96,-80,-48,-16
-80,-48,16,0,-64,0,48,-80,-96,-80,-48,-16
-64,-32,16,0,-64,0,64,-64,-80,-64,-32,0
-64,-32,16,-16,-64,0,64,-64,-80,-64,-32,0
-48,-16,16,-16,-64,16,64,-64,-80,-64,-32,0
-48,0,16,-32,-64,16,64,-64,-80,-64,-32,0
-32,16,32,-32,-64,32,80,-64,-80,-48,-16,0
-32,16,32,-48,-64,32,64,-64,-80,-48,-16,0
-32,32,32,-48,-64,32,64,-64,-80,-48,-16,0
-32,32,32,-64,-64,32,48,-64,-80,-48,-16,0
-16,48,48,-64,-48,48,48,-64,-64,-48,0,16
-16,48,32,-64,-48,48,32,-64,-64,-48,0,16
-16,48,32,-64,-48,48,32,-64,-64,-48,0,16
-16,48,32,-64,-48,48,16,-64,-64,-48,0,16
0,48,32,-64,-48,48,16,-64,-64,-48,0,16
0,48,32,-80,-48,32,0,-64,-80,-48,0,16
0,48,32,-80,-48,32,0,-64,-80,-48,0,16
0,48,32,-80,-48,32,0,-64,-80,-48,0,16
16,48,32,-80,-32,32,0,-64,-80,-48,0,32
16,48,16,-80,-32,32,0,-64,-80,-48,0,32
16,48,16,-80,-32,32,0,-64,-80,-48,0,32
16,48,16,-80,-32,32,0,-64,-80,-48,0,32
16,48,16,-80,-16,32,0,-64,-80,-32,16,32
16,32,0,-80,-16,16,0,-80,-80,-48,0,16
16,32,0,-80,-16,16,0,-80,-80,-48,0,16
16,32,0,-80,-16,16,0,-80,-80,-48,0,16
16,32,0,-64,-16,16,0,-80,-80,-48,0,16
16,16,-16,-64,-16,0,-16,-80,-96,-48,-16,16
16,16,-16,-64,0,-16,-16,-80,-96,-48,-16,16
16,0,-32,-64,0,-32,-16,-80,-96,-48,-16,16
16,0,-32,-48,16,-32,-16,-80,-96,-48,-16,16
0,-16,-48,-48,16,-48,-16,-80,-112,-64,-32,0
0,-32,-48,-48,16,-48,-16,-80,-112,-64,-32,0
0,-48,-64,-48,16,-48,-16,-80,-112,-64,-32,-16
0,-48,-64,-32,16,-48,-16,-80,-112,-64,-32,-16
-16,-64,-64,-32,0,-48,-16,-96,-128,-80,-48,-32
-32,-64,-64,-16,0,-48,-16,-96,-128,-80,-48,-32
-48,-64,-48,16,-16,-48,-16,-96,-128,-80,-64,-48
-48,-64,-48,16,-32,-48,-16,-96,-128,-80,-64,-48
-48,-64,-48,16,-32,-48,-16,-96,-128,-80,-64,-48
-48,-64,-48,16,-32,-48,-16,-96,-128,-80,-64,-48
-48,-64,-48,16,-32,-48,0,-96,-112,-80,-64,-48
-48,-64,-48,0,-32,-48,0,-96,-112,-80,-64,-48
-32,-64,-48,0,-16,-48,0,-96,-112,-80,-64,-32
-32,-64,-48,0,-16,-48,0,-96,-112,-80,-64,-32
-16,-48,-48,0,0,-48,0,-80,-96,-64,-48,-16
-16,-48,-64,-16,0,-48,-16,-80,-96,-64,-48,-16
0,-32,-64,-32,16,-48,-16,-64,-80,-48,-32,-16
16,-32,-64,-48,16,-48,-16,-48,-64,-48,-32,-16
32,-16,-64,-64,32,-32,-16,-32,-48,-32,-16,0
48,-16,-80,-80,32,-32,-32,-16,-32,-32,-16,0
64,0,-96,-96,48,-32,-32,0,-16,-16,0,16
80,16,-112,-112,64,-32,-48,16,0,0,0,16
